#Datasets	MeganServer::MID078.A0101.unmapped	MeganServer::MID067.A0101.unmapped	MeganServer::EXB059.A2501.unmapped	MeganServer::MID089.A0101.unmapped	MeganServer::MID101.A0101.unmapped	MeganServer::LIB058.A0103.unmapped	MeganServer::MID077.A0101.unmapped	MeganServer::MID088.A0101.unmapped	MeganServer::MID027.A0101.unmapped	MeganServer::MID066.A0101.unmapped	MeganServer::MID094.A0101.unmapped	MeganServer::MID083.A0101.unmapped	MeganServer::MID072.A0101.unmapped	MeganServer::MID022.A0101.unmapped	MeganServer::CMB004.A0101.unmapped	MeganServer::MID061.A0101.unmapped	MeganServer::MID050.A0101.unmapped	MeganServer::MID044.A0101.unmapped	MeganServer::MID049.A0101.unmapped	MeganServer::MID038.A0101.unmapped	MeganServer::MID055.A0101.unmapped	MeganServer::MID033.A0101.unmapped	MeganServer::MID071.A0101.unmapped	MeganServer::MID093.A0101.unmapped	MeganServer::MID032.A0101.unmapped	MeganServer::CMB002.A0101.unmapped	MeganServer::MID029.A0101.unmapped	MeganServer::MID024.A0101.unmapped	MeganServer::MID102.A0101.unmapped	MeganServer::MID085.A0101.unmapped	MeganServer::MID041.A0101.unmapped	MeganServer::MID046.A0101.unmapped	MeganServer::MID063.A0101.unmapped	MeganServer::MID068.A0101.unmapped	MeganServer::EXB059.A2201.unmapped	MeganServer::MID080.A0101.unmapped	MeganServer::MID084.A0101.unmapped	MeganServer::CMB003.A0101.unmapped	MeganServer::MID062.A0101.unmapped	MeganServer::MID023.A0101.unmapped	MeganServer::MID040.A0101.unmapped	MeganServer::MID045.A0101.unmapped	MeganServer::MID059.A0101.unmapped	MeganServer::LIB058.A0104.unmapped	MeganServer::MID037.A0101.unmapped	MeganServer::MID076.A0101.unmapped	MeganServer::CMB008.A0101.unmapped	MeganServer::EXB034.A2701.unmapped	MeganServer::MID028.A0101.unmapped	MeganServer::MID054.A0101.unmapped	MeganServer::MID068.B0101.unmapped	MeganServer::MID075.A0101.unmapped	MeganServer::MID086.A0101.unmapped	MeganServer::MID097.A0101.unmapped	MeganServer::MID042.A0101.unmapped	MeganServer::MID053.A0101.unmapped	MeganServer::MID064.A0101.unmapped	MeganServer::MID031.A0101.unmapped	MeganServer::MID058.A0101.unmapped	MeganServer::MID047.A0101.unmapped	MeganServer::MID036.A0101.unmapped	MeganServer::CMB001.A0101.unmapped	MeganServer::CMB006.A0101.unmapped	MeganServer::MID025.A0101.unmapped	MeganServer::CMB007.A0101.unmapped	MeganServer::EXB059.A2301.unmapped	MeganServer::MID070.A0101.unmapped	MeganServer::LIB058.A0107.unmapped	MeganServer::MID092.A0101.unmapped	MeganServer::LIB058.A0105.unmapped	MeganServer::MID081.A0101.unmapped	MeganServer::MID079.A0101.unmapped	MeganServer::MID082.A0101.unmapped	MeganServer::MID043.A0101.unmapped	MeganServer::CMB005.A0101.unmapped	MeganServer::EXB059.A2101.unmapped	MeganServer::EXB059.A2401.unmapped	MeganServer::MID074.A0101.unmapped	MeganServer::MID026.A0101.unmapped	MeganServer::MID035.A0101.unmapped	MeganServer::MID030.A0101.unmapped	MeganServer::MID057.A0101.unmapped	MeganServer::LIB058.A0102.unmapped	MeganServer::MID090.A0101.unmapped	MeganServer::MID052.A0101.unmapped	MeganServer::MID073.A0101.unmapped	MeganServer::MID048.A0101.unmapped	MeganServer::MID034.A0101.unmapped	MeganServer::MID051.A0101.unmapped	MeganServer::MID091.A0101.unmapped	MeganServer::MID056.A0101.unmapped	MeganServer::MID065.A0101.unmapped	MeganServer::MID039.A0101.unmapped	MeganServer::MID060.A0101.unmapped	MeganServer::LIB058.A0106.unmapped	MeganServer::MID087.A0101.unmapped
"Streptococcus sp. HMSC063B03"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	707.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	839.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC066E07"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	748.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC066F01"	0.0	0.0	0.0	0.0	1111.0	0.0	1086.0	574.0	0.0	0.0	788.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2643.0	0.0	0.0	0.0	0.0	0.0	0.0	515.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	479.0	0.0	352.0	0.0	0.0	0.0	0.0	0.0	904.0	0.0	0.0	786.0	0.0	0.0	0.0	341.0	0.0	984.0	0.0	0.0	0.0	652.0	0.0	0.0	0.0	0.0	447.0	1162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1764.0	0.0	599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	534.0	0.0	2366.0	606.0	0.0	0.0	0.0	0.0	2473.0	0.0	0.0	0.0	1139.0
"Streptococcus sp. HMSC067A03"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	560.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	476.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC067H01"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	577.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	423.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	701.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC070B10"	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1080.0	0.0	0.0	0.0	0.0	0.0	1060.0	789.0	0.0	0.0	0.0
"Streptococcus sp. HMSC071D03"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	609.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	377.0	0.0	716.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC071H03"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	898.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC072D05"	0.0	0.0	81.0	0.0	1363.0	0.0	1175.0	711.0	0.0	0.0	1093.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3107.0	0.0	0.0	0.0	0.0	0.0	0.0	582.0	0.0	0.0	0.0	0.0	519.0	0.0	0.0	472.0	0.0	546.0	0.0	0.0	0.0	652.0	0.0	965.0	0.0	0.0	929.0	0.0	0.0	0.0	579.0	0.0	1164.0	0.0	0.0	0.0	576.0	0.0	0.0	0.0	0.0	579.0	1245.0	0.0	0.0	0.0	0.0	0.0	758.0	0.0	0.0	0.0	0.0	2340.0	0.0	692.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	489.0	0.0	3086.0	678.0	0.0	0.0	0.0	0.0	3027.0	564.0	0.0	0.0	1128.0
"Streptococcus sp. HMSC072D07"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	594.0	0.0	0.0	0.0	1068.0	0.0	0.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	643.0	0.0	0.0	0.0	0.0	0.0	430.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1034.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1036.0	0.0	0.0	0.0	0.0	0.0	1048.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC076C08"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1008.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	798.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC076C09"	0.0	0.0	0.0	0.0	872.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1502.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC077D04"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	637.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	595.0	0.0	700.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC077F03"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1386.0	0.0	0.0	0.0	0.0	0.0	0.0	371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	540.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	843.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	359.0	0.0	1248.0	0.0	0.0	0.0	0.0	0.0	1671.0	0.0	0.0	0.0	966.0
"Streptococcus sp. HMSC10A01"	663.0	0.0	111.0	0.0	1479.0	0.0	867.0	0.0	679.0	0.0	2747.0	0.0	0.0	0.0	0.0	2511.0	965.0	467.0	1746.0	0.0	0.0	0.0	4010.0	0.0	0.0	0.0	2921.0	0.0	0.0	0.0	787.0	0.0	0.0	0.0	45.0	1302.0	0.0	0.0	0.0	1137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2002.0	0.0	1896.0	0.0	0.0	0.0	3820.0	0.0	0.0	0.0	0.0	945.0	1416.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1292.0	0.0	877.0	0.0	0.0	0.0	0.0	684.0	447.0	0.0	1269.0	0.0	690.0	0.0	2384.0	1080.0	0.0	0.0	0.0	0.0	17138.0	738.0	0.0	0.0	609.0
"Streptococcus sp. HMSC10E12"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	542.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	882.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC34B10"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	503.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HMSC36C04"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	635.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. HPH0090"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	881.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. I-P16"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	528.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Streptococcus sp. M143"	0.0	0.0	0.0	0.0	770.0	0.0	820.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	373.0	0.0	297.0	0.0	0.0	0.0	0.0	0.0	1254.0	0.0	0.0	0.0	0.0	0.0	0.0	552.0	0.0	1143.0	0.0	0.0	0.0	854.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2785.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1783.0	487.0	0.0	0.0	0.0	0.0	1387.0	0.0	0.0	0.0	919.0
"Streptococcus sp. M334"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	574.0
"Streptococcus sp. NLAE-zl-C503"	1338.0	0.0	126.0	0.0	2500.0	80.0	2887.0	1081.0	472.0	1452.0	2225.0	890.0	0.0	0.0	0.0	940.0	0.0	1035.0	3256.0	0.0	0.0	0.0	1629.0	0.0	764.0	813.0	595.0	0.0	1215.0	0.0	712.0	0.0	0.0	1252.0	0.0	1067.0	0.0	0.0	778.0	766.0	0.0	3455.0	0.0	0.0	1524.0	0.0	0.0	0.0	2559.0	652.0	2668.0	0.0	0.0	0.0	2762.0	0.0	0.0	333.0	0.0	1041.0	1395.0	0.0	738.0	0.0	0.0	0.0	895.0	0.0	0.0	0.0	817.0	7538.0	821.0	976.0	0.0	0.0	0.0	384.0	915.0	427.0	0.0	0.0	0.0	632.0	0.0	6037.0	1497.0	0.0	0.0	0.0	1233.0	3316.0	729.0	0.0	0.0	3137.0
"Streptococcus sp. NPS 308"	1427.0	0.0	167.0	910.0	8292.0	89.0	7400.0	3627.0	648.0	1136.0	10136.0	3571.0	0.0	0.0	0.0	5850.0	693.0	1144.0	6595.0	0.0	0.0	0.0	2125.0	0.0	578.0	1234.0	2484.0	0.0	845.0	0.0	617.0	0.0	0.0	3862.0	48.0	4342.0	0.0	0.0	745.0	5031.0	0.0	2097.0	0.0	0.0	5815.0	0.0	0.0	0.0	3193.0	1902.0	2556.0	0.0	0.0	0.0	2378.0	0.0	0.0	282.0	0.0	1327.0	3532.0	0.0	0.0	0.0	0.0	0.0	1385.0	0.0	0.0	0.0	0.0	17521.0	1072.0	3504.0	0.0	0.0	0.0	0.0	2670.0	0.0	0.0	1186.0	0.0	1623.0	0.0	23761.0	5364.0	0.0	0.0	0.0	883.0	5939.0	833.0	0.0	0.0	2508.0
"Streptococcus sp. oral taxon 058"	1128.0	0.0	93.0	0.0	2400.0	62.0	2644.0	1131.0	0.0	928.0	2503.0	993.0	0.0	0.0	0.0	1366.0	0.0	736.0	2280.0	0.0	0.0	0.0	1375.0	0.0	755.0	669.0	732.0	0.0	707.0	0.0	553.0	0.0	0.0	1117.0	0.0	915.0	0.0	0.0	602.0	977.0	0.0	2243.0	0.0	0.0	1440.0	0.0	0.0	0.0	1400.0	676.0	3731.0	0.0	0.0	0.0	1861.0	0.0	0.0	226.0	0.0	637.0	1628.0	0.0	0.0	0.0	0.0	0.0	575.0	0.0	0.0	0.0	474.0	5870.0	631.0	783.0	0.0	0.0	0.0	217.0	807.0	0.0	0.0	0.0	0.0	534.0	0.0	6244.0	1537.0	0.0	0.0	0.0	1195.0	2815.0	696.0	0.0	0.0	2034.0
"Streptococcus sp. oral taxon 064"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2477.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	721.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	525.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	773.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384.0	0.0	1181.0	690.0	0.0	0.0	0.0	0.0	1578.0	0.0	0.0	0.0	929.0
"Streptococcus sp. oral taxon 071"	1114.0	0.0	198.0	0.0	3581.0	88.0	2501.0	4229.0	970.0	1000.0	2363.0	723.0	0.0	0.0	0.0	2935.0	672.0	797.0	3199.0	0.0	0.0	0.0	1758.0	0.0	840.0	1070.0	1399.0	0.0	862.0	0.0	1095.0	0.0	0.0	1463.0	47.0	1353.0	0.0	0.0	1137.0	1203.0	0.0	3877.0	0.0	0.0	1271.0	559.0	0.0	0.0	925.0	688.0	3178.0	0.0	0.0	0.0	2257.0	0.0	0.0	0.0	0.0	804.0	1395.0	0.0	0.0	0.0	0.0	0.0	1177.0	0.0	0.0	0.0	0.0	7539.0	1569.0	1147.0	0.0	0.0	0.0	0.0	733.0	540.0	0.0	0.0	0.0	755.0	0.0	6196.0	6054.0	0.0	0.0	0.0	2780.0	5489.0	1238.0	0.0	0.0	4918.0
"Streptococcus sp. oral taxon 431"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	428.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Christensenella minuta"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1332.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2068.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1483.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
